,area_name,district_name,name,result_protiv,result_unom_type,result_yavka,result_za,status,updated_at
2434,Хорошёво-Мнёвники,СЗАО,"улица Народного Ополчения, дом 16, корпус 1",9.0,1,55.0,91.0,in_list,06.06
2435,Кузьминки,ЮВАО,"Зеленодольская улица, дом 13, корпус 2",7.0,1,51.0,93.0,in_list,06.06
2436,Нижегородский,ЮВАО,"Нижегородская улица, дом 75А",6.0,1,60.0,94.0,in_list,06.06
2437,Хорошёво-Мнёвники,СЗАО,"улица Народного Ополчения, дом 16, корпус 2",7.0,1,50.0,93.0,in_list,06.06
2438,Нижегородский,ЮВАО,"Нижегородская улица, дом 76, корпус 2",15.0,1,55.0,85.0,in_list,06.06
2439,Хорошёво-Мнёвники,СЗАО,"улица Народного Ополчения, дом 16, корпус 3",22.0,1,45.0,78.0,in_list,06.06
2440,Нижегородский,ЮВАО,"Нижегородская улица, дом 78, корпус 1",19.0,1,53.0,81.0,in_list,06.06
2441,Хорошёво-Мнёвники,СЗАО,"улица Народного Ополчения, дом 21, корпус 2",2.0,1,51.0,98.0,in_list,06.06
2442,Нижегородский,ЮВАО,"Нижегородская улица, дом 78, корпус 2",2.0,1,70.0,98.0,in_list,06.06
2443,Хорошёво-Мнёвники,СЗАО,"улица Народного Ополчения, дом 4",2.0,1,63.0,98.0,in_list,06.06
2444,Нижегородский,ЮВАО,"Нижегородская улица, дом 80, корпус 1",17.0,1,69.0,83.0,in_list,06.06
2445,Нижегородский,ЮВАО,"Нижегородская улица, дом 82",10.0,1,68.0,90.0,in_list,06.06
2446,Хорошёво-Мнёвники,СЗАО,"улица Народного Ополчения, дом 6",0.0,1,62.0,100.0,in_list,06.06
2447,Нижегородский,ЮВАО,"Нижегородская улица, дом 83",19.0,1,58.0,81.0,in_list,06.06
2448,Хорошёво-Мнёвники,СЗАО,"улица Народного Ополчения, дом 8",0.0,1,56.0,100.0,in_list,06.06
2449,Нижегородский,ЮВАО,"Нижегородская улица, дом 83А",27.0,1,55.0,73.0,in_list,06.06
2450,Нижегородский,ЮВАО,"Нижегородская улица, дом 83Б",31.0,1,65.0,69.0,in_list,06.06
2451,Можайский,ЗАО,"улица Маршала Неделина, дом 10",2.0,1,63.0,98.0,in_list,06.06
2452,Нижегородский,ЮВАО,"Нижегородская улица, дом 88, корпус 1",4.0,1,57.0,96.0,in_list,06.06
2453,Можайский,ЗАО,"улица Маршала Неделина, дом 12",8.0,1,46.0,92.0,in_list,06.06
2454,Можайский,ЗАО,"улица Маршала Неделина, дом 14, корпус 1",5.0,1,46.0,95.0,in_list,06.06
2455,Нижегородский,ЮВАО,"Нижегородская улица, дом 90, корпус 1",0.0,1,69.0,100.0,in_list,06.06
2456,Нижегородский,ЮВАО,"Нижегородская улица, дом 90, корпус 2",18.0,1,85.0,82.0,in_list,06.06
2457,Можайский,ЗАО,"улица Маршала Неделина, дом 14, корпус 2",8.0,1,60.0,92.0,in_list,06.06
2458,Нижегородский,ЮВАО,"Нижегородская улица, дом 92, корпус 1",5.0,1,47.0,95.0,in_list,06.06
2459,Можайский,ЗАО,"улица Маршала Неделина, дом 16, корпус 2",8.0,1,63.0,92.0,in_list,06.06
2460,Можайский,ЗАО,"улица Маршала Неделина, дом 16, корпус 3",16.0,1,52.0,84.0,in_list,06.06
2461,Нижегородский,ЮВАО,"Нижегородская улица, дом 92, корпус 2",18.0,1,47.0,82.0,in_list,06.06
2462,Можайский,ЗАО,"улица Маршала Неделина, дом 18",6.0,1,42.0,94.0,in_list,06.06
2463,Нижегородский,ЮВАО,"Нижегородская улица, дом 94, корпус 1",24.0,1,61.0,76.0,in_list,06.06
2464,Можайский,ЗАО,"улица Маршала Неделина, дом 2",10.0,1,43.0,90.0,in_list,06.06
2465,Нижегородский,ЮВАО,"Нижегородская улица, дом 94, корпус 2",30.0,1,93.0,70.0,in_list,06.06
2466,Кузьминки,ЮВАО,"Зеленодольская улица, дом 17, корпус 1",0.0,1,68.0,100.0,in_list,06.06
2467,Можайский,ЗАО,"улица Маршала Неделина, дом 20",9.0,1,44.0,91.0,in_list,06.06
2468,Можайский,ЗАО,"улица Маршала Неделина, дом 22",26.0,1,39.0,74.0,in_list,06.06
2469,Измайлово,ВАО,"Никитинская улица, дом 1, корпус 1",65.0,1,43.0,35.0,in_list,06.06
2470,Можайский,ЗАО,"улица Маршала Неделина, дом 24",20.0,1,44.0,80.0,in_list,06.06
2471,Измайлово,ВАО,"Никитинская улица, дом 1, корпус 3",39.0,1,52.0,61.0,in_list,06.06
2472,Измайлово,ВАО,"Никитинская улица, дом 11",37.0,1,64.0,63.0,in_list,06.06
2473,Можайский,ЗАО,"улица Маршала Неделина, дом 8",6.0,1,42.0,94.0,in_list,06.06
2474,Северное Измайлово,ВАО,"Никитинская улица, дом 14, корпус 1",18.0,1,56.0,82.0,in_list,06.06
2475,Южное Тушино,СЗАО,"Нелидовская улица, дом 13, корпус 1",29.0,1,58.0,71.0,in_list,06.06
2476,Южное Тушино,СЗАО,"Нелидовская улица, дом 13, корпус 2",28.0,1,54.0,72.0,in_list,06.06
2477,Северное Измайлово,ВАО,"Никитинская улица, дом 14, корпус 2",14.0,1,54.0,86.0,in_list,06.06
2478,Южное Тушино,СЗАО,"Нелидовская улица, дом 15, корпус 1",16.0,1,66.0,84.0,in_list,06.06
2479,Измайлово,ВАО,"Никитинская улица, дом 15, корпус 1",7.0,1,50.0,93.0,in_list,06.06
2480,Южное Тушино,СЗАО,"Нелидовская улица, дом 9, корпус 1",33.0,1,45.0,67.0,in_list,06.06
2481,Измайлово,ВАО,"Никитинская улица, дом 15, корпус 2",35.0,1,38.0,65.0,in_list,06.06
2482,Измайлово,ВАО,"Никитинская улица, дом 15, корпус 3",59.0,1,52.0,41.0,in_list,06.06
2483,Южное Тушино,СЗАО,"Нелидовская улица, дом 9, корпус 2",8.0,1,43.0,92.0,in_list,06.06
2484,Северное Измайлово,ВАО,"Никитинская улица, дом 16, корпус 1",12.0,1,51.0,88.0,in_list,06.06
2485,Нижегородский,ЮВАО,"Нижегородская улица, дом 106, корпус 1",24.0,1,69.0,76.0,in_list,06.06
2486,Северное Измайлово,ВАО,"Никитинская улица, дом 16, корпус 2",10.0,1,53.0,90.0,in_list,06.06
2487,Северное Измайлово,ВАО,"Никитинская улица, дом 16, корпус 3",14.0,1,61.0,86.0,in_list,06.06
2488,Измайлово,ВАО,"Никитинская улица, дом 17, корпус 2",35.0,1,58.0,65.0,in_list,06.06
2489,Северное Измайлово,ВАО,"Никитинская улица, дом 18",16.0,1,53.0,84.0,in_list,06.06
2490,Измайлово,ВАО,"Никитинская улица, дом 19, корпус 1",5.0,1,68.0,95.0,in_list,06.06
2491,Измайлово,ВАО,"Никитинская улица, дом 19, корпус 2",3.0,1,43.0,97.0,in_list,06.06
2492,Измайлово,ВАО,"Никитинская улица, дом 19, корпус 3",0.0,1,42.0,100.0,in_list,06.06
2493,Измайлово,ВАО,"Никитинская улица, дом 2",35.0,1,62.0,65.0,in_list,06.06
2494,Северное Измайлово,ВАО,"Никитинская улица, дом 20",6.0,1,43.0,94.0,in_list,06.06
2495,Измайлово,ВАО,"Никитинская улица, дом 21, корпус 1",3.0,1,47.0,97.0,in_list,06.06
2496,Измайлово,ВАО,"Никитинская улица, дом 21, корпус 2",43.0,1,58.0,57.0,in_list,06.06
2497,Измайлово,ВАО,"Никитинская улица, дом 21, корпус 3",28.0,1,45.0,72.0,in_list,06.06
2498,Северное Измайлово,ВАО,"Никитинская улица, дом 22",5.0,1,65.0,95.0,in_list,06.06
2499,Северное Измайлово,ВАО,"Никитинская улица, дом 24",3.0,1,55.0,97.0,in_list,06.06
2500,Северное Измайлово,ВАО,"Никитинская улица, дом 25, корпус 1",0.0,1,57.0,100.0,in_list,06.06
2501,Северное Измайлово,ВАО,"Никитинская улица, дом 25, корпус 2",9.0,1,53.0,91.0,in_list,06.06
2502,Северное Измайлово,ВАО,"Никитинская улица, дом 26, корпус 1",8.0,1,61.0,92.0,in_list,06.06
2503,Северное Измайлово,ВАО,"Никитинская улица, дом 26, корпус 2",12.0,1,54.0,88.0,in_list,06.06
2504,Северное Измайлово,ВАО,"Никитинская улица, дом 27, корпус 1",14.0,1,44.0,86.0,in_list,06.06
2505,Северное Измайлово,ВАО,"Никитинская улица, дом 27, корпус 2",14.0,1,58.0,86.0,in_list,06.06
2506,Южное Тушино,СЗАО,"Парусный проезд, дом 5",23.0,1,44.0,77.0,in_list,06.06
2507,Южное Тушино,СЗАО,"Парусный проезд, дом 6",42.0,1,60.0,58.0,in_list,06.06
2508,Южное Тушино,СЗАО,"Парусный проезд, дом 8",9.0,1,55.0,91.0,in_list,06.06
2509,Южное Тушино,СЗАО,"Парусный проезд, дом 9",10.0,1,53.0,90.0,in_list,06.06
2510,Крюково,ЗелАО,"город Зеленоград, улица 1 Мая, дом 2",1.0,1,69.0,99.0,in_list,06.06
2511,Крюково,ЗелАО,"город Зеленоград, улица 1 Мая, дом 4",1.0,1,62.0,99.0,in_list,06.06
2512,Восточное Измайлово,ВАО,"Верхняя Первомайская улица, дом 63, корпус 1",41.0,1,59.0,59.0,in_list,06.06
2513,Восточное Измайлово,ВАО,"Верхняя Первомайская улица, дом 63, корпус 2",57.0,1,53.0,43.0,in_list,06.06
2514,Восточное Измайлово,ВАО,"Верхняя Первомайская улица, дом 65, корпус 1",56.0,1,64.0,44.0,in_list,06.06
2515,Восточное Измайлово,ВАО,"Верхняя Первомайская улица, дом 65, корпус 2",45.0,1,63.0,55.0,in_list,06.06
2516,Перово,ВАО,"Перовская улица, дом 26, корпус 3",59.0,1,58.0,41.0,in_list,06.06
2517,Зюзино,ЮЗАО,"Одесская улица, дом 5",3.0,1,44.0,97.0,in_list,06.06
2518,Восточное Измайлово,ВАО,"Верхняя Первомайская улица, дом 69, корпус 1",44.0,1,59.0,56.0,in_list,06.06
2519,Восточное Измайлово,ВАО,"Верхняя Первомайская улица, дом 69, корпус 2",50.0,1,54.0,50.0,in_list,06.06
2520,Восточное Измайлово,ВАО,"Верхняя Первомайская улица, дом 71, корпус 1",50.0,1,51.0,50.0,in_list,06.06
2521,Очаково-Матвеевское,ЗАО,"Озёрная улица, дом 10",50.0,1,57.0,50.0,in_list,06.06
2522,Восточное Измайлово,ВАО,"Верхняя Первомайская улица, дом 71, корпус 2",33.0,1,60.0,67.0,in_list,06.06
2523,Очаково-Матвеевское,ЗАО,"Озёрная улица, дом 12",63.0,1,53.0,37.0,in_list,06.06
2524,Зюзино,ЮЗАО,"Перекопская улица, дом 11, корпус 2",22.0,1,50.0,78.0,in_list,06.06
2525,Очаково-Матвеевское,ЗАО,"Озёрная улица, дом 14",44.0,1,65.0,56.0,in_list,06.06
2526,Зюзино,ЮЗАО,"Перекопская улица, дом 11, корпус 3",3.0,1,49.0,97.0,in_list,06.06
2527,Очаково-Матвеевское,ЗАО,"Озёрная улица, дом 2/12",32.0,1,68.0,68.0,in_list,06.06
2528,Очаково-Матвеевское,ЗАО,"Озёрная улица, дом 20",2.0,1,53.0,98.0,in_list,06.06
2529,Очаково-Матвеевское,ЗАО,"Озёрная улица, дом 22",2.0,1,57.0,98.0,in_list,06.06
2530,Зюзино,ЮЗАО,"Перекопская улица, дом 14, корпус 1",8.0,1,56.0,92.0,in_list,06.06
2531,Зюзино,ЮЗАО,"Перекопская улица, дом 16",5.0,1,56.0,95.0,in_list,06.06
2532,Черёмушки,ЮЗАО,"Перекопская улица, дом 17, корпус 1",4.0,1,61.0,96.0,in_list,06.06
2533,Очаково-Матвеевское,ЗАО,"Озёрная улица, дом 28",16.0,1,56.0,84.0,in_list,06.06
2534,Черёмушки,ЮЗАО,"Перекопская улица, дом 17, корпус 2",0.0,1,59.0,100.0,in_list,06.06
2535,Очаково-Матвеевское,ЗАО,"Озёрная улица, дом 30, корпус 1",26.0,1,47.0,74.0,in_list,06.06
2536,Черёмушки,ЮЗАО,"Перекопская улица, дом 17, корпус 3",2.0,1,65.0,98.0,in_list,06.06
2537,Очаково-Матвеевское,ЗАО,"Озёрная улица, дом 30, корпус 2",12.0,1,42.0,88.0,in_list,06.06
2538,Черёмушки,ЮЗАО,"Перекопская улица, дом 17, корпус 4",5.0,1,49.0,95.0,in_list,06.06
2539,Кузьминки,ЮВАО,"Зеленодольская улица, дом 17, корпус 2",0.0,1,57.0,100.0,in_list,06.06
2540,Очаково-Матвеевское,ЗАО,"Озёрная улица, дом 32, корпус 1",10.0,1,51.0,90.0,in_list,06.06
2541,Зюзино,ЮЗАО,"Перекопская улица, дом 18",14.0,1,64.0,86.0,in_list,06.06
2542,Очаково-Матвеевское,ЗАО,"Озёрная улица, дом 32, корпус 2",18.0,1,47.0,82.0,in_list,06.06
2543,Зюзино,ЮЗАО,"Перекопская улица, дом 2/4",0.0,1,77.0,100.0,in_list,06.06
2544,Очаково-Матвеевское,ЗАО,"Озёрная улица, дом 32, корпус 3",11.0,1,59.0,89.0,in_list,06.06
